"","group","Var1","Var2","r","adj.p","n","significant","label"
"6517","PRAD","IDO1","Signature 4",0,0.967067666052539,254,0,"PRAD 
 (n=254)"
"6518","PRAD","IFNA1","Signature 4",0,0.688876351500863,15,0,"PRAD 
 (n=15)"
"6519","PRAD","IFNA2","Signature 4",0,1,0,NA,"PRAD 
 (n=0)"
"6520","PRAD","IFNG","Signature 4",0.01,0.940114651143803,204,0,"PRAD 
 (n=204)"
"6521","PRAD","IL10","Signature 4",0.05,0.732982716702802,247,0,"PRAD 
 (n=247)"
"6522","PRAD","IL12A","Signature 4",0.02,0.87532060227975,236,0,"PRAD 
 (n=236)"
"6523","PRAD","IL13","Signature 4",-0.1,0.453973195163065,148,0,"PRAD 
 (n=148)"
"6524","PRAD","IL1A","Signature 4",-0.02,0.913751574949053,157,0,"PRAD 
 (n=157)"
"6525","PRAD","IL1B","Signature 4",-0.06,0.633368392345215,254,0,"PRAD 
 (n=254)"
"6526","PRAD","IL2","Signature 4",-0.02,0.942381537352262,119,0,"PRAD 
 (n=119)"
"6527","PRAD","IL2RA","Signature 4",0,0.964736628573531,252,0,"PRAD 
 (n=252)"
"6528","PRAD","IL4","Signature 4",0,0.999029983675852,57,0,"PRAD 
 (n=57)"
"6529","PRAD","ITGB2","Signature 4",0.04,0.789763485029854,254,0,"PRAD 
 (n=254)"
"6530","PRAD","KIR2DL1","Signature 4",-0.06,0.796642730798562,94,0,"PRAD 
 (n=94)"
"6531","PRAD","KIR2DL3","Signature 4",-0.09,0.63899229032517,111,0,"PRAD 
 (n=111)"
"6532","PRAD","LAG3","Signature 4",0,0.979956537937099,254,0,"PRAD 
 (n=254)"
"6533","PRAD","MICA","Signature 4",-0.11,0.253820119161474,254,0,"PRAD 
 (n=254)"
"6534","PRAD","MICB","Signature 4",0.05,0.686150204738733,254,0,"PRAD 
 (n=254)"
"6535","PRAD","PDCD1","Signature 4",-0.05,0.730923824320294,254,0,"PRAD 
 (n=254)"
"6536","PRAD","PDCD1LG2","Signature 4",-0.01,0.955790508326528,253,0,"PRAD 
 (n=253)"
"6537","PRAD","PRF1","Signature 4",-0.06,0.601807554533274,254,0,"PRAD 
 (n=254)"
"6538","PRAD","SELP","Signature 4",-0.1,0.284253358326585,254,0,"PRAD 
 (n=254)"
"6539","PRAD","SLAMF7","Signature 4",-0.02,0.87532060227975,254,0,"PRAD 
 (n=254)"
"6540","PRAD","TGFB1","Signature 4",-0.03,0.835483536928304,254,0,"PRAD 
 (n=254)"
"6541","PRAD","TIGIT","Signature 4",-0.1,0.304969432628439,254,0,"PRAD 
 (n=254)"
"6542","PRAD","TLR4","Signature 4",-0.1,0.308425878757723,254,0,"PRAD 
 (n=254)"
"6543","PRAD","TNF","Signature 4",-0.09,0.378552874631363,243,0,"PRAD 
 (n=243)"
"6544","PRAD","TNFRSF14","Signature 4",-0.06,0.596090065748907,254,0,"PRAD 
 (n=254)"
"6545","PRAD","TNFRSF18","Signature 4",0.09,0.397215701280407,254,0,"PRAD 
 (n=254)"
"6546","PRAD","TNFRSF4","Signature 4",-0.02,0.913751574949053,254,0,"PRAD 
 (n=254)"
"6547","PRAD","TNFRSF9","Signature 4",-0.21,0.01294931387026,238,1,"PRAD 
 (n=238)"
"6548","PRAD","TNFSF4","Signature 4",0.05,0.732982716702802,254,0,"PRAD 
 (n=254)"
"6549","PRAD","TNFSF9","Signature 4",-0.1,0.340428147075021,253,0,"PRAD 
 (n=253)"
"6550","PRAD","VEGFA","Signature 4",-0.07,0.541058615830648,253,0,"PRAD 
 (n=253)"
"6551","PRAD","VEGFB","Signature 4",-0.03,0.808068051506379,254,0,"PRAD 
 (n=254)"
"6552","PRAD","VTCN1","Signature 4",-0.09,0.356759478187942,251,0,"PRAD 
 (n=251)"
"6553","SKCM","Leukocyte Fraction","Signature 1",0.19,0.0875144439671754,119,0,"SKCM 
 (n=119)"
"6554","SKCM","Stromal Fraction","Signature 1",0.12,0.304704893807727,114,0,"SKCM 
 (n=114)"
"6555","SKCM","Intratumor Heterogeneity","Signature 1",0.21,0.0742791140733563,106,0,"SKCM 
 (n=106)"
"6556","SKCM","TIL Regional Fraction","Signature 1",0.12,0.343922465865733,95,0,"SKCM 
 (n=95)"
"6557","SKCM","Proliferation","Signature 1",-0.02,0.889476611392769,119,0,"SKCM 
 (n=119)"
"6558","SKCM","Wound Healing","Signature 1",-0.05,0.670669612704147,119,0,"SKCM 
 (n=119)"
"6559","SKCM","Macrophage Regulation","Signature 1",0.28,0.00791512314189092,119,1,"SKCM 
 (n=119)"
"6560","SKCM","Lymphocyte Infiltration Signature Score","Signature 1",0.25,0.0224738692373971,119,1,"SKCM 
 (n=119)"
"6561","SKCM","IFN-gamma Response","Signature 1",0.2,0.0761275925426601,119,0,"SKCM 
 (n=119)"
"6562","SKCM","TGF-beta Response","Signature 1",0.08,0.506835077736711,119,0,"SKCM 
 (n=119)"
"6563","SKCM","SNV Neoantigens","Signature 1",-0.45,0.0301042418394991,32,1,"SKCM 
 (n=32)"
"6564","SKCM","Indel Neoantigens","Signature 1",0,0.53555417333749,21,0,"SKCM 
 (n=21)"
"6565","SKCM","Silent Mutation Rate","Signature 1",-0.38,0.000135843124092481,119,1,"SKCM 
 (n=119)"
"6566","SKCM","Nonsilent Mutation Rate","Signature 1",-0.4,5.79907295177271e-05,119,1,"SKCM 
 (n=119)"
"6567","SKCM","Number of Segments","Signature 1",-0.16,0.245333874931084,86,0,"SKCM 
 (n=86)"
"6568","SKCM","Fraction Altered","Signature 1",-0.34,0.005801530039129,86,1,"SKCM 
 (n=86)"
"6569","SKCM","Aneuploidy Score","Signature 1",-0.03,0.84210361564391,110,0,"SKCM 
 (n=110)"
"6570","SKCM","Homologous Recombination Defects","Signature 1",-0.02,0.899683392614457,113,0,"SKCM 
 (n=113)"
"6571","SKCM","BCR Evenness","Signature 1",-0.09,0.544603043962328,79,0,"SKCM 
 (n=79)"
"6572","SKCM","BCR Shannon","Signature 1",0.38,0.0027599474302083,79,1,"SKCM 
 (n=79)"
"6573","SKCM","BCR Richness","Signature 1",0.25,0.0463521222673637,88,1,"SKCM 
 (n=88)"
"6574","SKCM","TCR Shannon","Signature 1",0.25,0.0385464154251776,102,1,"SKCM 
 (n=102)"
"6575","SKCM","TCR Richness","Signature 1",0.26,0.0197821542962843,112,1,"SKCM 
 (n=112)"
"6576","SKCM","TCR Evenness","Signature 1",-0.16,0.181520817655314,102,0,"SKCM 
 (n=102)"
"6577","SKCM","CTA Score","Signature 1",0.4,0.0604798498986328,32,0,"SKCM 
 (n=32)"
"6578","SKCM","B Cells Memory","Signature 1",0.2,0.134489279288205,81,0,"SKCM 
 (n=81)"
"6579","SKCM","B Cells Naive","Signature 1",0.25,0.0785746050717505,72,0,"SKCM 
 (n=72)"
"6580","SKCM","Dendritic Cells Activated","Signature 1",0,0.415617891413305,18,0,"SKCM 
 (n=18)"
"6581","SKCM","Dendritic Cells Resting","Signature 1",0.08,0.636470177395546,60,0,"SKCM 
 (n=60)"
"6582","SKCM","Macrophages M0","Signature 1",-0.14,0.258689645427002,99,0,"SKCM 
 (n=99)"
"6583","SKCM","Macrophages M1","Signature 1",-0.05,0.719802856853377,105,0,"SKCM 
 (n=105)"
"6584","SKCM","Macrophages M2","Signature 1",-0.12,0.305122838564079,117,0,"SKCM 
 (n=117)"
"6585","SKCM","Mast Cells Activated","Signature 1",0,0.463049373192383,26,0,"SKCM 
 (n=26)"
"6586","SKCM","Mast Cells Resting","Signature 1",-0.03,0.82903268473284,84,0,"SKCM 
 (n=84)"
"6587","SKCM","Monocytes","Signature 1",-0.13,0.328371513696239,93,0,"SKCM 
 (n=93)"
"6588","SKCM","NK Cells Activated","Signature 1",0,0.994016682949419,82,0,"SKCM 
 (n=82)"
"6589","SKCM","NK Cells Resting","Signature 1",-0.15,0.423811820938127,45,0,"SKCM 
 (n=45)"
"6590","SKCM","Plasma Cells","Signature 1",-0.03,0.810456450014536,84,0,"SKCM 
 (n=84)"
"6591","SKCM","T Cells CD4 Memory Activated","Signature 1",0.14,0.523505882520565,37,0,"SKCM 
 (n=37)"
"6592","SKCM","T Cells CD4 Memory Resting","Signature 1",0.13,0.39759124386619,70,0,"SKCM 
 (n=70)"
"6593","SKCM","T Cells CD4 Naive","Signature 1",0,0.271745807761027,9,0,"SKCM 
 (n=9)"
"6594","SKCM","T Cells CD8","Signature 1",0,0.985576539745738,116,0,"SKCM 
 (n=116)"
"6595","SKCM","T Cells Follicular Helper","Signature 1",0.03,0.810456450014536,119,0,"SKCM 
 (n=119)"
"6596","SKCM","T Cells gamma delta","Signature 1",0,0.515024907355908,11,0,"SKCM 
 (n=11)"
"6597","SKCM","T Cells Regulatory Tregs","Signature 1",0.08,0.512229372736946,103,0,"SKCM 
 (n=103)"
"6598","SKCM","Lymphocytes","Signature 1",0.16,0.153761120203368,119,0,"SKCM 
 (n=119)"
"6599","SKCM","Neutrophils...60","Signature 1",0,0.701466768993589,21,0,"SKCM 
 (n=21)"
"6600","SKCM","Eosinophils...61","Signature 1",0,0.29429552448347,11,0,"SKCM 
 (n=11)"
"6601","SKCM","Mast Cells","Signature 1",-0.04,0.723637483631439,110,0,"SKCM 
 (n=110)"
"6602","SKCM","Dendritic Cells","Signature 1",0.02,0.899567157629809,68,0,"SKCM 
 (n=68)"
"6603","SKCM","Macrophages","Signature 1",-0.17,0.140045165770137,119,0,"SKCM 
 (n=119)"
"6604","SKCM","ADORA2A","Signature 1",0.27,0.0100837183191211,119,1,"SKCM 
 (n=119)"
"6605","SKCM","ARG1","Signature 1",-0.01,0.950427529507676,61,0,"SKCM 
 (n=61)"
"6606","SKCM","BTLA","Signature 1",0.23,0.0405634388033144,114,1,"SKCM 
 (n=114)"
"6607","SKCM","BTN3A1","Signature 1",0.14,0.213000414999896,119,0,"SKCM 
 (n=119)"
"6608","SKCM","BTN3A2","Signature 1",0.06,0.595555386155914,119,0,"SKCM 
 (n=119)"
"6609","SKCM","C10orf54","Signature 1",0.31,0.00295594133581143,119,1,"SKCM 
 (n=119)"
"6610","SKCM","CCL5","Signature 1",0.13,0.263944688953899,119,0,"SKCM 
 (n=119)"
"6611","SKCM","CD274","Signature 1",0.11,0.353671655930902,118,0,"SKCM 
 (n=118)"
"6612","SKCM","CD276","Signature 1",-0.14,0.212727521202672,119,0,"SKCM 
 (n=119)"
"6613","SKCM","CD27","Signature 1",0.22,0.041771277034404,119,1,"SKCM 
 (n=119)"
"6614","SKCM","CD28","Signature 1",0.32,0.0016648925210848,119,1,"SKCM 
 (n=119)"
"6615","SKCM","CD40","Signature 1",0.23,0.0340221046888062,119,1,"SKCM 
 (n=119)"
"6616","SKCM","CD40LG","Signature 1",0.19,0.0815642061980367,116,0,"SKCM 
 (n=116)"
"6617","SKCM","CD70","Signature 1",0.25,0.0229777214284302,116,1,"SKCM 
 (n=116)"
"6618","SKCM","CD80","Signature 1",0.25,0.0237234864654533,114,1,"SKCM 
 (n=114)"
"6619","SKCM","CTLA4","Signature 1",0.18,0.100389223176045,119,0,"SKCM 
 (n=119)"
"6620","SKCM","CX3CL1","Signature 1",-0.03,0.826592413753418,119,0,"SKCM 
 (n=119)"
"6621","SKCM","CXCL10","Signature 1",0.13,0.247138943975337,119,0,"SKCM 
 (n=119)"
"6622","SKCM","CXCL9","Signature 1",0.16,0.160577767418637,119,0,"SKCM 
 (n=119)"
"6623","SKCM","EDNRB","Signature 1",-0.12,0.294255460106547,119,0,"SKCM 
 (n=119)"
"6624","SKCM","ENTPD1","Signature 1",0.26,0.0172932994770493,119,1,"SKCM 
 (n=119)"
"6625","SKCM","GZMA","Signature 1",0.18,0.0980564255822104,119,0,"SKCM 
 (n=119)"
"6626","SKCM","HAVCR2","Signature 1",0.18,0.108760836492946,119,0,"SKCM 
 (n=119)"
"6627","SKCM","HLA.A","Signature 1",0.04,0.767587110510861,119,0,"SKCM 
 (n=119)"
"6628","SKCM","HLA.B","Signature 1",0.13,0.263944688953899,119,0,"SKCM 
 (n=119)"
"6629","SKCM","HLA.C","Signature 1",0.1,0.372650123865478,119,0,"SKCM 
 (n=119)"
"6630","SKCM","HLA.DPA1","Signature 1",0.18,0.112772146639794,119,0,"SKCM 
 (n=119)"
"6631","SKCM","HLA.DPB1","Signature 1",0.19,0.0885508361052433,119,0,"SKCM 
 (n=119)"
"6632","SKCM","HLA.DQA1","Signature 1",0.18,0.107270436274568,119,0,"SKCM 
 (n=119)"
"6633","SKCM","HLA.DQA2","Signature 1",0.13,0.268358729271545,119,0,"SKCM 
 (n=119)"
"6634","SKCM","HLA.DQB1","Signature 1",0.23,0.03590096137277,119,1,"SKCM 
 (n=119)"
"6635","SKCM","HLA.DQB2","Signature 1",0.24,0.0301042418394991,117,1,"SKCM 
 (n=117)"
"6636","SKCM","HLA.DRA","Signature 1",0.2,0.0761275925426601,119,0,"SKCM 
 (n=119)"
"6637","SKCM","HLA.DRB1","Signature 1",0.18,0.10976624651421,119,0,"SKCM 
 (n=119)"
"6638","SKCM","HLA.DRB5","Signature 1",0.19,0.0896120831825071,119,0,"SKCM 
 (n=119)"
"6639","SKCM","HMGB1","Signature 1",0.09,0.434705557000914,119,0,"SKCM 
 (n=119)"
"6640","SKCM","ICAM1","Signature 1",0.11,0.339390722847795,119,0,"SKCM 
 (n=119)"
"6641","SKCM","ICOS","Signature 1",0.22,0.0442910422616376,116,1,"SKCM 
 (n=116)"
"6642","SKCM","ICOSLG","Signature 1",0.29,0.00543346679876021,119,1,"SKCM 
 (n=119)"
"6643","SKCM","IDO1","Signature 1",0.23,0.0355616567938204,118,1,"SKCM 
 (n=118)"
"6644","SKCM","IFNA1","Signature 1",0,0.810456450014536,11,0,"SKCM 
 (n=11)"
"6645","SKCM","IFNA2","Signature 1",0,0.740412979351033,3,0,"SKCM 
 (n=3)"
"6646","SKCM","IFNG","Signature 1",0.16,0.192334648870328,102,0,"SKCM 
 (n=102)"
"6647","SKCM","IL10","Signature 1",0.21,0.0622116169187208,115,0,"SKCM 
 (n=115)"
"6648","SKCM","IL12A","Signature 1",0.27,0.0164384588850559,109,1,"SKCM 
 (n=109)"
"6649","SKCM","IL13","Signature 1",0.2,0.328749309258973,41,0,"SKCM 
 (n=41)"
"6650","SKCM","IL1A","Signature 1",0.09,0.505365263602632,102,0,"SKCM 
 (n=102)"
"6651","SKCM","IL1B","Signature 1",0.11,0.358295839727289,117,0,"SKCM 
 (n=117)"
"6652","SKCM","IL2","Signature 1",0,0.242949551689723,27,0,"SKCM 
 (n=27)"
"6653","SKCM","IL2RA","Signature 1",0.24,0.0255751312974584,119,1,"SKCM 
 (n=119)"
"6654","SKCM","IL4","Signature 1",0,0.994016682949419,21,0,"SKCM 
 (n=21)"
"6655","SKCM","ITGB2","Signature 1",0.25,0.0191671609759883,119,1,"SKCM 
 (n=119)"
"6656","SKCM","KIR2DL1","Signature 1",-0.07,0.648682812249077,69,0,"SKCM 
 (n=69)"
"6657","SKCM","KIR2DL3","Signature 1",0.12,0.402791376391757,74,0,"SKCM 
 (n=74)"
"6658","SKCM","LAG3","Signature 1",0.19,0.0789822435605951,119,0,"SKCM 
 (n=119)"
"6659","SKCM","MICA","Signature 1",-0.09,0.434705557000914,119,0,"SKCM 
 (n=119)"
"6660","SKCM","MICB","Signature 1",0.11,0.33941510115687,119,0,"SKCM 
 (n=119)"
"6661","SKCM","PDCD1","Signature 1",0.2,0.0735792704630032,119,0,"SKCM 
 (n=119)"
"6662","SKCM","PDCD1LG2","Signature 1",0.22,0.0417483251274106,119,1,"SKCM 
 (n=119)"
"6663","SKCM","PRF1","Signature 1",0.18,0.102731625423821,119,0,"SKCM 
 (n=119)"
"6664","SKCM","SELP","Signature 1",0.2,0.067088126243466,116,0,"SKCM 
 (n=116)"
"6665","SKCM","SLAMF7","Signature 1",0.26,0.0162704200925084,119,1,"SKCM 
 (n=119)"
"6666","SKCM","TGFB1","Signature 1",0.19,0.0785746050717505,119,0,"SKCM 
 (n=119)"
"6667","SKCM","TIGIT","Signature 1",0.21,0.0534640756979224,118,0,"SKCM 
 (n=118)"
"6668","SKCM","TLR4","Signature 1",0.23,0.0343474773061722,119,1,"SKCM 
 (n=119)"
"6669","SKCM","TNF","Signature 1",0.15,0.19815230183186,118,0,"SKCM 
 (n=118)"
"6670","SKCM","TNFRSF14","Signature 1",-0.1,0.376920799125205,119,0,"SKCM 
 (n=119)"
"6671","SKCM","TNFRSF18","Signature 1",0.12,0.309400990411601,119,0,"SKCM 
 (n=119)"
"6672","SKCM","TNFRSF4","Signature 1",0.09,0.443595954351801,119,0,"SKCM 
 (n=119)"
"6673","SKCM","TNFRSF9","Signature 1",0.2,0.0698360841715802,115,0,"SKCM 
 (n=115)"
"6674","SKCM","TNFSF4","Signature 1",0.19,0.09144044100058,119,0,"SKCM 
 (n=119)"
"6675","SKCM","TNFSF9","Signature 1",0.07,0.566707813751928,119,0,"SKCM 
 (n=119)"
"6676","SKCM","VEGFA","Signature 1",0.05,0.694753907484763,119,0,"SKCM 
 (n=119)"
